episode,timestep,reward
6595,19788000,9774.0928
6597,19794000,12244.2678
6599,19800000,6083.2259
6601,19806000,8958.8146
6603,19812000,11936.2616
6605,19818000,7243.3517
6607,19824000,7851.112
6609,19830000,11637.7495
6611,19836000,9447.7482
6613,19842000,11280.3931
6615,19848000,8341.8505
6617,19854000,9137.2258
6619,19860000,8356.2042
6621,19866000,8726.1468
6623,19872000,8582.9832
6625,19878000,7448.6191
6627,19884000,11623.2779
6629,19890000,8627.4202
6631,19896000,11601.3891
6633,19902000,11612.8938
6635,19908000,16995.0018
6637,19914000,8084.5036
6639,19920000,8307.435
6641,19926000,10176.0519
6643,19932000,9151.486
6645,19938000,9968.979
6647,19944000,11430.0217
6649,19950000,8353.1743
6651,19956000,9923.8053
6653,19962000,8959.1807
6655,19968000,8760.3026
6657,19974000,7460.7551
6659,19980000,8695.2495
6661,19986000,11535.0229
6663,19992000,11101.6375
6665,19998000,6043.6931
6667,20004000,8442.7819
6669,20010000,11466.445
6671,20016000,12649.9355
6673,20022000,6313.6798
6675,20028000,19262.3961
6677,20034000,10440.8392
6679,20040000,10715.2976
6681,20046000,7550.115
6683,20052000,11865.117
6685,20058000,7528.8734
6687,20064000,11538.2794
6689,20070000,9532.3186
6691,20076000,11976.4928
6693,20082000,8277.6132
6695,20088000,9888.8759
6697,20094000,10703.3573
6699,20100000,9075.361
6701,20106000,8104.7706
6703,20112000,11097.5088
6705,20118000,15877.2717
6707,20124000,11357.432
6709,20130000,4464.2458
6711,20136000,10457.8388
6713,20142000,9601.7037
6715,20148000,9466.1619
6717,20154000,8042.5431
6719,20160000,11072.0035
6721,20166000,7109.7848
6723,20172000,13387.8495
6725,20178000,7694.3688
6727,20184000,10421.8521
6729,20190000,7536.9224
6731,20196000,10696.2418
6733,20202000,7907.2224
6735,20208000,10789.5831
6737,20214000,10698.0476
6739,20220000,15279.7161
6741,20226000,7078.9092
6743,20232000,6689.0005
6745,20238000,8492.9007
6747,20244000,9542.8194
6749,20250000,10011.191
6751,20256000,12016.5695
6753,20262000,7517.5657
6755,20268000,8219.7945
6757,20274000,9742.7221
6759,20280000,8831.8132
6761,20286000,11800.9712
6763,20292000,6712.4632
6765,20298000,10551.6517
6767,20304000,8824.3595
6769,20310000,9763.2267
6771,20316000,11140.2068
6773,20322000,11194.8193
6775,20328000,8337.4819
6777,20334000,9363.8683
6779,20340000,6896.3478
6781,20346000,9281.3546
6783,20352000,10857.9893
6785,20358000,16102.2998
6787,20364000,9287.6782
6789,20370000,9255.8473
6791,20376000,15408.6572
6793,20382000,10610.9591
6795,20388000,11446.0922
6797,20394000,10075.0889
6799,20400000,14402.4274
6801,20406000,12231.8459
6803,20412000,6490.1814
6805,20418000,8269.8777
6807,20424000,8356.0166
6809,20430000,9495.1593
6811,20436000,10047.6564
6813,20442000,11969.0991
6815,20448000,9054.268
6817,20454000,8990.2076
6819,20460000,7987.1961
6821,20466000,9847.1326
6823,20472000,9796.4806
6825,20478000,8444.2132
6827,20484000,8981.157
6829,20490000,9547.6691
6831,20496000,12939.3423
6833,20502000,11565.4684
6835,20508000,10361.8112
6837,20514000,8884.1322
6839,20520000,9263.6712
6841,20526000,8963.2217
6843,20532000,8591.6416
6845,20538000,11487.6057
6847,20544000,13210.7079
6849,20550000,8064.6592
6851,20556000,8187.6493
6853,20562000,12463.9394
6855,20568000,9496.3267
6857,20574000,9192.9239
6859,20580000,11522.5544
6861,20586000,7042.426
6863,20592000,8763.3454
6865,20598000,10940.7676
6867,20604000,8368.3264
6869,20610000,10786.0946
6871,20616000,7710.7746
6873,20622000,12537.7553
6875,20628000,11691.0834
6877,20634000,7202.4341
6879,20640000,10613.298
6881,20646000,13690.1451
6883,20652000,10377.0129
6885,20658000,8481.3382
6887,20664000,7203.3934
6889,20670000,7888.0844
6891,20676000,11831.201
6893,20682000,8722.8339
6895,20688000,10337.7934
6897,20694000,16381.8615
6899,20700000,8983.2205
6901,20706000,12968.6001
6903,20712000,8090.4895
6905,20718000,11254.8619
6907,20724000,8349.3017
6909,20730000,8393.9643
6911,20736000,6640.8283
6913,20742000,11068.206
6915,20748000,9147.6446
6917,20754000,9732.807
6919,20760000,9294.7812
6921,20766000,10006.0563
6923,20772000,10946.0334
6925,20778000,11997.2499
6927,20784000,8882.567
6929,20790000,12102.9858
6931,20796000,13206.6989
6933,20802000,9352.3554
6935,20808000,7960.6751
6937,20814000,11044.4023
6939,20820000,6257.5632
6941,20826000,7479.6527
6943,20832000,16441.4449
6945,20838000,9639.1753
6947,20844000,10031.1552
6949,20850000,8790.556
6951,20856000,11516.3445
6953,20862000,10416.7506
6955,20868000,10875.9981
6957,20874000,10792.7239
6959,20880000,8499.187
6961,20886000,19906.2431
6963,20892000,10866.8425
6965,20898000,6792.615
6967,20904000,9114.5906
6969,20910000,15436.1109
6971,20916000,13616.2547
6973,20922000,8994.6994
6975,20928000,13455.1242
6977,20934000,8466.1079
6979,20940000,10621.6302
6981,20946000,9995.0625
6983,20952000,7293.2417
6985,20958000,9334.8378
6987,20964000,8896.2984
6989,20970000,9141.029
6991,20976000,3365.7862
6993,20982000,11790.7063
6995,20988000,7569.1391
6997,20994000,9177.9976
6999,21000000,8681.3463
7001,21006000,7836.6266
7003,21012000,11183.079
7005,21018000,16933.0476
7007,21024000,12052.4547
7009,21030000,11845.3372
7011,21036000,9634.6466
7013,21042000,8870.3355
7015,21048000,11015.4154
7017,21054000,11554.0435
7019,21060000,10740.2685
7021,21066000,12665.9834
7023,21072000,7736.9821
7025,21078000,12165.116
7027,21084000,7010.6452
7029,21090000,9052.5493
7031,21096000,7669.3083
7033,21102000,8067.5657
7035,21108000,8755.9624
7037,21114000,9983.3707
7039,21120000,15365.2103
7041,21126000,10330.7406
7043,21132000,9721.9244
7045,21138000,6627.2729
7047,21144000,11298.1712
7049,21150000,8284.2456
7051,21156000,9002.3748
7053,21162000,10464.4658
7055,21168000,13521.3019
7057,21174000,10723.2389
7059,21180000,9792.4448
7061,21186000,9568.949
7063,21192000,6518.7343
7065,21198000,11651.1709
7067,21204000,9835.5912
7069,21210000,7518.6094
7071,21216000,9314.5883
7073,21222000,7135.2972
7075,21228000,11165.861
7077,21234000,7724.6278
7079,21240000,11579.8708
7081,21246000,11786.7402
7083,21252000,11720.9829
7085,21258000,10174.3236
7087,21264000,9847.9917
7089,21270000,8000.8566
7091,21276000,7263.2375
7093,21282000,9757.6255
7095,21288000,11314.6248
7097,21294000,16965.4614
7099,21300000,8928.4655
7101,21306000,7083.1591
7103,21312000,7715.7484
7105,21318000,9286.2159
7107,21324000,10323.4557
7109,21330000,12729.0195
7111,21336000,5606.243
7113,21342000,10097.379
7115,21348000,17043.6628
7117,21354000,5716.9107
7119,21360000,8183.7639
7121,21366000,8332.84
7123,21372000,9999.9073
7125,21378000,8394.1483
7127,21384000,7134.3846
7129,21390000,8205.6574
7131,21396000,10653.5015
7133,21402000,6779.2928
7135,21408000,10401.8483
7137,21414000,9266.3641
7139,21420000,6010.8928
7141,21426000,9583.4746
7143,21432000,9272.7763
7145,21438000,10199.2749
7147,21444000,7708.4534
7149,21450000,5917.7449
7151,21456000,8124.2835
7153,21462000,9832.7158
7155,21468000,3916.2468
7157,21474000,7774.0946
7159,21480000,11032.7801
7161,21486000,8420.3073
7163,21492000,8736.3236
7165,21498000,6845.2473
7167,21504000,7893.2989
7169,21510000,8698.8744
7171,21516000,8373.3075
7173,21522000,9604.1703
7175,21528000,8023.847
7177,21534000,7845.8187
7179,21540000,9493.7445
7181,21546000,6214.607
7183,21552000,14409.6051
7185,21558000,8350.3101
7187,21564000,8715.6407
7189,21570000,9192.5005
7191,21576000,7961.6838
7193,21582000,9634.5481
7195,21588000,10325.6669
7197,21594000,9640.3693
7199,21600000,7574.8854
7201,21606000,8776.3474
7203,21612000,9231.635
7205,21618000,7720.6014
7207,21624000,8077.8387
7209,21630000,9084.7791
7211,21636000,8017.5528
7213,21642000,9066.1599
7215,21648000,7141.2616
7217,21654000,10536.8331
7219,21660000,10209.2819
7221,21666000,7491.5524
7223,21672000,9780.6385
7225,21678000,8441.385
7227,21684000,8070.889
7229,21690000,9921.7659
7231,21696000,7369.5395
7233,21702000,7036.6393
7235,21708000,8423.913
7237,21714000,8357.6649
7239,21720000,8602.1271
7241,21726000,7365.2732
7243,21732000,7971.5773
7245,21738000,8689.2971
7247,21744000,9018.9864
7249,21750000,7036.2858
7251,21756000,4110.9042
7253,21762000,7470.1966
7255,21768000,6428.1855
7257,21774000,7436.9413
7259,21780000,9024.1259
7261,21786000,5241.807
7263,21792000,8479.3077
7265,21798000,9502.0785
7267,21804000,6110.7602
7269,21810000,8699.1524
7271,21816000,8998.8666
7273,21822000,5810.6667
7275,21828000,7173.8758
7277,21834000,7764.5814
7279,21840000,7082.6859
7281,21846000,7659.8596
7283,21852000,5504.4114
7285,21858000,7649.1539
7287,21864000,5779.2694
7289,21870000,3220.7756
7291,21876000,6892.1408
7293,21882000,10142.2048
7295,21888000,6110.5658
7297,21894000,5194.2625
7299,21900000,9211.6885
7301,21906000,9320.5506
7303,21912000,11308.5606
7305,21918000,9034.8201
7307,21924000,9313.102
7309,21930000,7262.8946
7311,21936000,8739.7216
7313,21942000,10100.0772
7315,21948000,12231.1524
7317,21954000,7558.522
7319,21960000,9249.1118
7321,21966000,8925.3894
7323,21972000,6213.4485
7325,21978000,6161.5522
7327,21984000,9163.6808
7329,21990000,6400.5705
7331,21996000,6198.4256
7333,22002000,10566.4628
7335,22008000,6909.0976
7337,22014000,5858.4693
7339,22020000,9097.9751
7341,22026000,9360.2045
7343,22032000,10792.6153
7345,22038000,8997.507
7347,22044000,11178.946
7349,22050000,10894.3104
7351,22056000,8650.0732
7353,22062000,8840.8799
7355,22068000,9747.6549
7357,22074000,1135.971
7359,22080000,5579.9102
7361,22086000,6938.201
7363,22092000,6831.1543
7365,22098000,8675.2628
7367,22104000,9018.0454
7369,22110000,6552.3335
7371,22116000,8643.1632
7373,22122000,7650.3426
7375,22128000,5808.1915
7377,22134000,8244.7828
7379,22140000,8759.0899
7381,22146000,8316.8574
7383,22152000,4292.975
7385,22158000,10468.3271
7387,22164000,7269.6353
7389,22170000,5509.1366
7391,22176000,5222.6991
7393,22182000,8178.3105
7395,22188000,11322.6822
7397,22194000,11547.0675
7399,22200000,10461.0436
7401,22206000,8790.1318
7403,22212000,5467.302
7405,22218000,7489.2452
7407,22224000,8512.9646
7409,22230000,9439.7318
7411,22236000,7968.2863
7413,22242000,3170.533
7415,22248000,8267.0049
7417,22254000,8250.7807
7419,22260000,8039.0738
7421,22266000,9201.9471
7423,22272000,6487.6225
7425,22278000,9477.5224
7427,22284000,9423.7326
7429,22290000,8668.9903
7431,22296000,5387.8239
7433,22302000,8787.8111
7435,22308000,8489.1157
7437,22314000,10260.5712
7439,22320000,7089.4185
7441,22326000,9510.9291
7443,22332000,5618.679
7445,22338000,9223.1794
7447,22344000,8883.6909
7449,22350000,8489.2688
7451,22356000,3109.0721
7453,22362000,8340.6198
7455,22368000,4572.2108
7457,22374000,7271.1292
7459,22380000,8420.7129
7461,22386000,7322.0134
7463,22392000,10083.3436
7465,22398000,9870.5358
7467,22404000,8556.3096
7469,22410000,7625.16
7471,22416000,10021.0017
7473,22422000,7112.9743
7475,22428000,8008.498
7477,22434000,7002.29
7479,22440000,9568.0093
7481,22446000,10284.943
7483,22452000,9373.9113
7485,22458000,7182.4071
7487,22464000,10251.1145
7489,22470000,8660.9615
7491,22476000,7102.9177
7493,22482000,5529.4313
7495,22488000,8904.9735
7497,22494000,11165.4975
7499,22500000,3628.7415
7501,22506000,11030.0544
7503,22512000,8483.9097
7505,22518000,8460.149
7507,22524000,10174.1887
7509,22530000,7680.684
7511,22536000,10165.3054
7513,22542000,7064.0526
7515,22548000,7647.3398
7517,22554000,4639.1203
7519,22560000,6138.5283
7521,22566000,8714.6734
7523,22572000,8739.5807
7525,22578000,10330.9513
7527,22584000,8454.1892
7529,22590000,8349.9233
7531,22596000,8434.9807
7533,22602000,9622.2164
7535,22608000,8607.3276
7537,22614000,8456.7832
7539,22620000,8246.3906
7541,22626000,8465.8094
7543,22632000,6105.7184
7545,22638000,9866.833
7547,22644000,8956.2215
7549,22650000,11024.3927
7551,22656000,9848.0803
7553,22662000,9109.0098
7555,22668000,8551.1574
7557,22674000,6725.2977
7559,22680000,8085.516
7561,22686000,6435.656
7563,22692000,7700.1792
7565,22698000,4737.6172
7567,22704000,5977.2577
7569,22710000,10486.021
7571,22716000,9534.5457
7573,22722000,12430.0424
7575,22728000,10821.5064
7577,22734000,9209.5435
7579,22740000,8508.6726
7581,22746000,7872.0528
7583,22752000,4602.1225
7585,22758000,9431.5504
7587,22764000,6535.7966
7589,22770000,10285.7201
7591,22776000,8663.0595
7593,22782000,9174.9565
7595,22788000,8029.6745
7597,22794000,7992.1989
7599,22800000,7094.4252
7601,22806000,7586.434
7603,22812000,10659.2087
7605,22818000,4279.4267
7607,22824000,8730.0347
7609,22830000,9738.0881
7611,22836000,6599.6852
7613,22842000,10970.3907
7615,22848000,5234.6139
7617,22854000,6345.1116
7619,22860000,6442.3118
7621,22866000,3874.283
7623,22872000,8888.2701
7625,22878000,7827.4178
7627,22884000,5528.5039
7629,22890000,9195.6012
7631,22896000,9159.9833
7633,22902000,8823.8262
7635,22908000,7400.1204
7637,22914000,8655.6906
7639,22920000,6952.5988
7641,22926000,9103.2476
7643,22932000,8531.3796
7645,22938000,7891.2279
7647,22944000,9745.1978
7649,22950000,6553.3464
7651,22956000,9071.2816
7653,22962000,6898.1457
7655,22968000,9263.5262
7657,22974000,9750.1466
7659,22980000,9391.9002
7661,22986000,9581.3176
7663,22992000,7367.1386
7665,22998000,11472.4239
7667,23004000,9484.9681
7669,23010000,9248.8049
7671,23016000,9643.0425
7673,23022000,3816.1289
7675,23028000,9436.5043
7677,23034000,9869.0496
7679,23040000,10148.9625
7681,23046000,3148.8433
7683,23052000,5354.1046
7685,23058000,8169.2896
7687,23064000,7597.4374
7689,23070000,8068.9089
7691,23076000,10027.4577
7693,23082000,9340.7219
7695,23088000,8977.5355
7697,23094000,9775.1829
7699,23100000,6679.0981
7701,23106000,8085.1022
7703,23112000,8530.9945
7705,23118000,7983.2852
7707,23124000,4948.1465
7709,23130000,8950.9148
7711,23136000,8803.8239
7713,23142000,9578.5319
7715,23148000,8322.6837
7717,23154000,7923.2728
7719,23160000,6180.7745
7721,23166000,9448.5698
7723,23172000,9912.531
7725,23178000,8641.6828
7727,23184000,6438.0311
7729,23190000,11059.9604
7731,23196000,6539.0625
7733,23202000,8883.274
7735,23208000,9013.7302
7737,23214000,9545.669
7739,23220000,6023.9681
7741,23226000,7424.1368
7743,23232000,9598.2743
7745,23238000,8459.1431
7747,23244000,9627.2317
7749,23250000,9249.9762
7751,23256000,7345.926
7753,23262000,8450.1035
7755,23268000,7966.1154
7757,23274000,7326.2353
7759,23280000,9128.1734
7761,23286000,8615.7916
7763,23292000,8631.0213
7765,23298000,9695.661
7767,23304000,7217.9349
7769,23310000,6265.3905
7771,23316000,5964.613
7773,23322000,5555.7088
7775,23328000,6336.9765
7777,23334000,7969.9604
7779,23340000,9692.3634
7781,23346000,7907.056
7783,23352000,10061.2206
7785,23358000,3681.0666
7787,23364000,5698.3688
7789,23370000,9538.9645
7791,23376000,8665.432
7793,23382000,7633.1492
7795,23388000,9648.7819
7797,23394000,6629.4765
7799,23400000,7447.3116
7801,23406000,8624.2045
7803,23412000,7461.351
7805,23418000,8856.7269
7807,23424000,8388.117
7809,23430000,8646.4808
7811,23436000,9181.9317
7813,23442000,9696.6566
7815,23448000,7830.7791
7817,23454000,9808.7353
7819,23460000,9680.1389
7821,23466000,8653.4088
7823,23472000,6595.2767
7825,23478000,8371.5794
7827,23484000,8740.4655
7829,23490000,6253.405
7831,23496000,8586.8353
7833,23502000,8265.4978
7835,23508000,7830.9866
7837,23514000,11380.1852
7839,23520000,8357.7543
7841,23526000,5618.2249
7843,23532000,8030.2649
7845,23538000,8019.1923
7847,23544000,9036.1997
7849,23550000,8068.8515
7851,23556000,10312.6118
7853,23562000,8354.1958
7855,23568000,8507.3696
7857,23574000,9793.7448
7859,23580000,8340.9805
7861,23586000,7102.4487
7863,23592000,9504.3557
7865,23598000,8860.2135
7867,23604000,9874.74
7869,23610000,9534.4378
7871,23616000,7302.0199
7873,23622000,6621.1996
7875,23628000,7730.9775
7877,23634000,9359.2792
7879,23640000,9697.1101
7881,23646000,8141.6625
7883,23652000,7349.3526
7885,23658000,8194.5574
7887,23664000,8914.5358
7889,23670000,7302.9877
7891,23676000,8591.9228
7893,23682000,7857.666
7895,23688000,7165.1301
7897,23694000,7712.1693
7899,23700000,10401.2739
7901,23706000,10324.6407
7903,23712000,9731.1035
7905,23718000,9029.3838
7907,23724000,9570.418
7909,23730000,10787.9319
7911,23736000,9006.7843
7913,23742000,10729.3059
7915,23748000,8799.8595
7917,23754000,4760.6686
7919,23760000,4268.5485
7921,23766000,3557.2894
7923,23772000,10994.3484
7925,23778000,8624.729
7927,23784000,8404.3497
7929,23790000,9944.0772
7931,23796000,7206.6217
7933,23802000,10454.6934
7935,23808000,10746.5171
7937,23814000,3883.0977
7939,23820000,7515.6075
7941,23826000,8643.9924
7943,23832000,7419.0564
7945,23838000,8297.4546
7947,23844000,7544.7083
7949,23850000,5675.4433
7951,23856000,8984.9502
7953,23862000,5231.4136
7955,23868000,7520.1534
7957,23874000,4747.9588
7959,23880000,9594.7969
7961,23886000,11793.1212
7963,23892000,7109.0989
7965,23898000,7190.2476
7967,23904000,8275.7097
7969,23910000,8165.21
7971,23916000,11199.666
7973,23922000,9642.25
7975,23928000,6367.4519
7977,23934000,9360.8806
7979,23940000,9032.264
7981,23946000,8231.8778
7983,23952000,8241.3123
7985,23958000,11064.5583
7987,23964000,8746.5698
7989,23970000,9141.2012
7991,23976000,8412.9333
7993,23982000,10612.1978
7995,23988000,7111.4064
7997,23994000,5581.3755
7999,24000000,8575.8236
8001,24006000,8280.94
8003,24012000,8759.2686
8005,24018000,7239.4737
8007,24024000,9203.4454
8009,24030000,7983.3049
8011,24036000,8652.41
8013,24042000,8420.6006
8015,24048000,8811.872
8017,24054000,6885.0439
8019,24060000,6203.3904
8021,24066000,8732.6626
8023,24072000,6993.8538
8025,24078000,7023.6695
8027,24084000,7842.9115
8029,24090000,6552.6302
8031,24096000,7620.1102
8033,24102000,9012.2985
8035,24108000,8245.9865
8037,24114000,4160.0223
8039,24120000,9584.2737
8041,24126000,10386.553
8043,24132000,8935.2876
8045,24138000,11064.6307
8047,24144000,7392.3441
8049,24150000,9134.7109
8051,24156000,7979.7154
8053,24162000,10393.1239
8055,24168000,9421.0477
8057,24174000,10584.8684
8059,24180000,6671.899
8061,24186000,8087.833
8063,24192000,7056.6282
8065,24198000,7799.4102
8067,24204000,5105.0912
8069,24210000,8500.3635
8071,24216000,5212.9519
8073,24222000,11256.7094
8075,24228000,8374.3384
8077,24234000,5751.5418
8079,24240000,7555.8322
8081,24246000,6944.9628
8083,24252000,7821.4266
8085,24258000,6957.3774
8087,24264000,7125.602
8089,24270000,6375.6246
8091,24276000,9572.7509
8093,24282000,9369.994
8095,24288000,9862.2893
8097,24294000,7008.2484
8099,24300000,8541.019
8101,24306000,8076.8041
8103,24312000,10035.6553
8105,24318000,8851.0062
8107,24324000,8472.966
8109,24330000,8001.8392
8111,24336000,7542.6866
8113,24342000,6217.9999
8115,24348000,5877.5716
8117,24354000,7776.9535
8119,24360000,7742.4862
8121,24366000,6844.6084
8123,24372000,5691.7043
8125,24378000,7773.9188
8127,24384000,7132.4445
8129,24390000,5495.9632
8131,24396000,5341.136
8133,24402000,7939.3772
8135,24408000,10624.4594
8137,24414000,7549.3466
8139,24420000,8945.7448
8141,24426000,7527.2945
8143,24432000,7809.5074
8145,24438000,7044.2558
8147,24444000,7207.7252
8149,24450000,4599.8659
8151,24456000,7760.0865
8153,24462000,10845.6183
8155,24468000,9823.9519
8157,24474000,10515.5977
8159,24480000,8977.0531
8161,24486000,8482.9302
8163,24492000,8977.1024
8165,24498000,6736.764
8167,24504000,6423.5479
8169,24510000,7233.6073
8171,24516000,7110.5776
8173,24522000,8763.2787
8175,24528000,10188.6989
8177,24534000,5595.2198
8179,24540000,8016.997
8181,24546000,8323.6355
8183,24552000,7232.9476
8185,24558000,9754.8339
8187,24564000,9803.6984
8189,24570000,10780.1942
8191,24576000,6682.7884
8193,24582000,9268.8368
8195,24588000,9617.3429
8197,24594000,8558.581
8199,24600000,8485.9123
8201,24606000,12000.1756
8203,24612000,7012.7569
8205,24618000,6177.5953
8207,24624000,7885.7684
8209,24630000,8869.3741
8211,24636000,10761.5827
8213,24642000,9537.6438
8215,24648000,7858.2533
8217,24654000,9052.9739
8219,24660000,9687.339
8221,24666000,9158.2915
8223,24672000,9098.0922
8225,24678000,8418.7359
8227,24684000,7099.4379
8229,24690000,10636.6287
8231,24696000,7438.7276
8233,24702000,9184.7488
8235,24708000,8009.3085
8237,24714000,9616.8845
8239,24720000,8847.8875
8241,24726000,7897.6625
8243,24732000,5780.6104
8245,24738000,9187.7659
8247,24744000,6484.2693
8249,24750000,10327.6673
8251,24756000,7625.4527
8253,24762000,9274.3643
8255,24768000,8791.7451
8257,24774000,6801.5059
8259,24780000,7545.5406
8261,24786000,7373.6868
8263,24792000,7875.4266
8265,24798000,5723.2907
8267,24804000,8134.1374
8269,24810000,9194.8018
8271,24816000,8853.2119
8273,24822000,1366.8722
8275,24828000,10518.4068
8277,24834000,8263.7465
8279,24840000,5891.2748
8281,24846000,8642.2034
8283,24852000,7566.264
8285,24858000,8396.5693
8287,24864000,10049.1599
8289,24870000,5773.403
8291,24876000,5371.1815
8293,24882000,8922.4966
8295,24888000,8189.5211
8297,24894000,4495.786
8299,24900000,2430.5489
8301,24906000,9095.9978
8303,24912000,6659.6782
8305,24918000,8611.2859
8307,24924000,5591.4271
8309,24930000,9919.5042
8311,24936000,8742.3668
8313,24942000,9384.3632
8315,24948000,5193.5669
8317,24954000,5868.3753
8319,24960000,8367.0029
8321,24966000,9466.4285
8323,24972000,8506.8528
8325,24978000,6800.4055
8327,24984000,4758.2013
8329,24990000,7737.5937
8331,24996000,3137.3104
8333,25002000,9096.4915
8335,25008000,9096.1694
8337,25014000,9334.4532
8339,25020000,10335.5279
8341,25026000,9671.5833
8343,25032000,8473.6246
8345,25038000,8487.6015
8347,25044000,6241.0657
8349,25050000,5219.0259
8351,25056000,6401.2525
8353,25062000,9107.8459
8355,25068000,6548.9788
8357,25074000,6280.7985
8359,25080000,8658.878
8361,25086000,8452.1206
8363,25092000,6196.2765
8365,25098000,8214.0297
8367,25104000,9968.3303
8369,25110000,8902.768
8371,25116000,5544.4309
8373,25122000,7201.6083
8375,25128000,5666.9492
8377,25134000,8956.522
8379,25140000,9704.1573
8381,25146000,6129.5557
8383,25152000,10028.5316
8385,25158000,8506.9877
8387,25164000,9476.5056
8389,25170000,7837.3527
8391,25176000,8170.5495
8393,25182000,4148.3384
8395,25188000,7056.6837
8397,25194000,9569.6987
8399,25200000,8179.8003
8401,25206000,8753.8741
8403,25212000,8154.7842
8405,25218000,8708.2683
8407,25224000,9600.6109
8409,25230000,8260.8265
8411,25236000,6830.2839
8413,25242000,7438.4921
8415,25248000,6693.4384
8417,25254000,5123.0548
8419,25260000,6755.4879
8421,25266000,10322.8666
8423,25272000,7458.509
8425,25278000,9602.7108
8427,25284000,7891.5357
8429,25290000,11784.0106
8431,25296000,9466.6285
8433,25302000,7573.3274
8435,25308000,10484.9564
8437,25314000,9084.0749
8439,25320000,7270.7209
8441,25326000,8877.5669
8443,25332000,4326.242
8445,25338000,7228.1765
8447,25344000,8520.6547
8449,25350000,7543.7389
8451,25356000,8263.9696
8453,25362000,7389.2681
8455,25368000,9481.6873
8457,25374000,7894.5414
8459,25380000,6816.1118
8461,25386000,9498.275
8463,25392000,8658.5259
8465,25398000,9494.0198
8467,25404000,7822.8111
8469,25410000,7914.9686
8471,25416000,6901.4048
8473,25422000,7747.0491
8475,25428000,6775.3886
8477,25434000,9148.0104
8479,25440000,8332.9108
8481,25446000,5821.8532
8483,25452000,6333.0062
8485,25458000,8743.9732
8487,25464000,7514.115
8489,25470000,6995.8387
8491,25476000,6623.2599
8493,25482000,4251.3675
8495,25488000,7233.6133
8497,25494000,8130.0442
8499,25500000,7446.2756
8501,25506000,5287.7379
8503,25512000,8033.2596
8505,25518000,7933.8735
8507,25524000,8601.9071
8509,25530000,6716.4008
8511,25536000,9574.943
8513,25542000,9177.6678
8515,25548000,6741.7364
8517,25554000,8463.6832
8519,25560000,10635.8001
8521,25566000,8074.8985
8523,25572000,5237.431
8525,25578000,10553.1742
8527,25584000,7345.819
8529,25590000,6356.2621
8531,25596000,9196.3665
8533,25602000,8151.5948
8535,25608000,11773.7651
8537,25614000,7455.0271
8539,25620000,8288.7331
8541,25626000,9229.2697
8543,25632000,10134.9405
8545,25638000,9506.0311
8547,25644000,15537.7968
8549,25650000,10680.3996
8551,25656000,11870.3581
8553,25662000,9499.5517
8555,25668000,11423.1759
8557,25674000,10611.2548
8559,25680000,6732.0385
8561,25686000,6655.5635
8563,25692000,8900.6569
8565,25698000,4940.3124
8567,25704000,10573.6086
8569,25710000,10494.4787
8571,25716000,10314.0984
8573,25722000,13892.3067
8575,25728000,9095.0219
8577,25734000,7454.9885
8579,25740000,9394.1598
8581,25746000,9311.3413
8583,25752000,11728.8937
8585,25758000,10382.5292
8587,25764000,7255.2154
8589,25770000,7360.0951
8591,25776000,10683.9771
8593,25782000,8279.9545
8595,25788000,13077.2397
8597,25794000,9115.6677
8599,25800000,10872.4745
8601,25806000,8289.4287
8603,25812000,8381.29
8605,25818000,6773.0808
8607,25824000,7917.2956
8609,25830000,9300.712
8611,25836000,9132.8678
8613,25842000,11897.0686
8615,25848000,8109.3351
8617,25854000,11027.9294
8619,25860000,9849.3193
8621,25866000,4250.687
8623,25872000,8519.9761
8625,25878000,6832.9559
8627,25884000,6411.725
8629,25890000,10729.3939
8631,25896000,8323.0103
8633,25902000,17731.9562
8635,25908000,13250.2112
8637,25914000,9233.1668
8639,25920000,8898.2943
8641,25926000,9697.5523
8643,25932000,4439.5131
8645,25938000,7371.9723
8647,25944000,8078.3381
8649,25950000,8926.9933
8651,25956000,10991.1751
8653,25962000,7960.8366
8655,25968000,6155.3633
8657,25974000,8621.3668
8659,25980000,2652.5698
8661,25986000,6629.1507
8663,25992000,8865.4038
8665,25998000,12007.8131
8667,26004000,8679.6588
8669,26010000,2536.3301
8671,26016000,8974.3241
8673,26022000,5037.4732
8675,26028000,9185.1035
8677,26034000,7136.7787
8679,26040000,8850.8583
8681,26046000,8975.8063
8683,26052000,8356.2024
8685,26058000,1698.9895
8687,26064000,8889.5149
8689,26070000,10638.328
8691,26076000,8945.6519
8693,26082000,7104.4806
8695,26088000,9008.6862
8697,26094000,10481.9757
8699,26100000,9332.1227
8701,26106000,8889.1215
8703,26112000,11169.5549
8705,26118000,9525.5722
8707,26124000,7919.5796
8709,26130000,13013.942
8711,26136000,9047.0415
8713,26142000,10459.4739
8715,26148000,9854.6349
8717,26154000,7091.3808
8719,26160000,7805.3738
8721,26166000,12656.2119
8723,26172000,12435.7134
8725,26178000,6952.0266
8727,26184000,13043.24
8729,26190000,11410.3797
8731,26196000,11432.3911
8733,26202000,10104.7929
8735,26208000,12128.679
8737,26214000,8614.0957
8739,26220000,10670.0091
8741,26226000,13378.5455
8743,26232000,20610.1433
8745,26238000,9461.3978
8747,26244000,11239.0864
8749,26250000,10024.1124
8751,26256000,14723.3211
8753,26262000,5060.8885
8755,26268000,19063.7722
8757,26274000,12538.2857
8759,26280000,17961.3103
8761,26286000,6240.0969
